region,post_datetime,neighborhood,post_title_text,post_price,post_link,id
brooklyn,2020-05-07 20:42:00,Fort Greene,* * * SUNNY FURNISHED GUEST BDRM in 2-bdrm/1.5 bath * * *,1500,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-furnished-guest-bdrm-in/7120458467.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-furnished-guest-bdrm-in/7120458467.html_2020_05_08
brooklyn,2020-05-07 20:41:00,willoughby ave & central ave,Available now: Bushwick sublet or month-to-month,1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-available-now-bushwick-sublet/7119027169.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-available-now-bushwick-sublet/7119027169.html_2020_05_08
brooklyn,2020-05-07 20:37:00,Fort Greene,1-Bedroom Sublet in Bright Charming Pre-War Apt Avail Now,1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-sublet-in-bright/7117160684.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-sublet-in-bright/7117160684.html_2020_05_08
brooklyn,2020-05-07 20:22:00,Kensington Brooklyn,Attention couples! Lease beginning July 1,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-attention-couples-lease/7120460405.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-attention-couples-lease/7120460405.html_2020_05_08
brooklyn,2020-05-07 19:49:00,East Williamsburg,Furnished room for rent in a 2bed/1bath brand new apartment,1400,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-room-for-rent-in/7113889423.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-room-for-rent-in/7113889423.html_2020_05_08
brooklyn,2020-05-07 19:06:00,Bensonhurst bk,BEAUTIFUL ROOM FOR RENT,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-for-rent/7120422144.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-for-rent/7120422144.html_2020_05_08
brooklyn,2020-05-07 18:45:00,bushwick,furnished bedroom in bushwick loft,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-bedroom-in-bushwick/7110130212.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-bedroom-in-bushwick/7110130212.html_2020_05_08
brooklyn,2020-05-07 18:31:00,Clinton Hill,"Awesome Room in Modern, Minimalist 2 Bedroom Apartment w/ ROOFTOP!",1600,https://newyork.craigslist.org/brk/roo/d/brooklyn-awesome-room-in-modern/7113293194.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-awesome-room-in-modern/7113293194.html_2020_05_08
brooklyn,2020-05-07 18:16:00,Williamsburg,Newly renovated 2bd-Private room available NOW,1325,https://newyork.craigslist.org/brk/roo/d/brooklyn-newly-renovated-2bd-private/7116745553.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-newly-renovated-2bd-private/7116745553.html_2020_05_08
brooklyn,2020-05-07 18:11:00,brooklyn,Huge Industrial Artist LOFT in heart of WILLIAMSBURG,1500,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-industrial-artist-loft-in/7120397962.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-industrial-artist-loft-in/7120397962.html_2020_05_08
brooklyn,2020-05-07 18:00:00,Crown Heights,Large room in beautiful apartment - 4 stops to Manhattan,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-room-in-beautiful/7120391872.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-room-in-beautiful/7120391872.html_2020_05_08
brooklyn,2020-05-07 17:59:00,Brooklyn,No Fee bedroom with Private bath,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-no-fee-bedroom-with-private/7120390992.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-no-fee-bedroom-with-private/7120390992.html_2020_05_08
brooklyn,2020-05-07 17:58:00,WILLIAMSBURG,EXCELLENT ROOM IN NEW DEVELOPMENT AT 64 STAGG STREET,1250,https://newyork.craigslist.org/brk/roo/d/brooklyn-excellent-room-in-new/7116011614.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-excellent-room-in-new/7116011614.html_2020_05_08
brooklyn,2020-05-07 17:56:00,Brooklyn,1 bedroom in prime Bushwick / Knickerbocker M - immediate move-in,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-in-prime-bushwick/7120389530.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-in-prime-bushwick/7120389530.html_2020_05_08
brooklyn,2020-05-07 17:49:00,"Franklin Ave, Crown Heights","Sunny Franklin Ave Rm 2 Blocks to 2345 Trains, Furnished w/ Amenities",1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-franklin-ave-rm-2-blocks/7120385413.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-franklin-ave-rm-2-blocks/7120385413.html_2020_05_08
brooklyn,2020-05-07 17:47:00,"Ditmas Park, Brooklyn",Beautiful Room in Victorian House in Ditmas Park,1025,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-in-victorian/7120384467.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-in-victorian/7120384467.html_2020_05_08
brooklyn,2020-05-07 17:22:00,Williamsburg,"Lorimer/Graham L trains all utilities included, backyard + private W/D",1425,https://newyork.craigslist.org/brk/roo/d/brooklyn-lorimer-graham-trains-all/7119008914.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-lorimer-graham-trains-all/7119008914.html_2020_05_08
brooklyn,2020-05-07 17:21:00,Bushwick,$1000 LARGE beautiful room 1 block from Halsey J,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-large-beautiful-room-1/7120360649.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-large-beautiful-room-1/7120360649.html_2020_05_08
brooklyn,2020-05-07 17:17:00,Fort Greene,Beautiful bedroom in Fort Greene,1280,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-bedroom-in-fort/7120367185.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-bedroom-in-fort/7120367185.html_2020_05_08
brooklyn,2020-05-07 17:14:00,Bed-Stuy,Sunlit Room in a Spacious 3 Br Brownstone,1260,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunlit-room-in-spacious-3-br/7120365414.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunlit-room-in-spacious-3-br/7120365414.html_2020_05_08
brooklyn,2020-05-07 17:00:00,"Greenpoint, Williamsburg","LOCATION, LOCATION! CENTER OF GREENPOINT, ½ MIN. WALK TO SUBWAY",1260,https://newyork.craigslist.org/brk/roo/d/brooklyn-location-location-center-of/7120345260.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-location-location-center-of/7120345260.html_2020_05_08
brooklyn,2020-05-07 16:50:00,BedStuy,"Great room w private full bath, 3bdrm",1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-great-room-private-full-bath/7118003615.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-great-room-private-full-bath/7118003615.html_2020_05_08
brooklyn,2020-05-07 16:49:00,BUSHWICK,"LARGE,FURNISHED,UTILITIES-INCLUDED ROOM AVAILABLE NOW BY J,M,L TRAINS",1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-largefurnishedutilities/7111512106.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-largefurnishedutilities/7111512106.html_2020_05_08
brooklyn,2020-05-07 16:48:00,Williamsburg Brooklyn,"PRIME Williamsburg big private room with balcony, great apartment.",1375,https://newyork.craigslist.org/brk/roo/d/brooklyn-prime-williamsburg-big-private/7120349717.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-prime-williamsburg-big-private/7120349717.html_2020_05_08
brooklyn,2020-05-07 16:45:00,Prospect-Lefferts Garden,Beautiful Room across from Prospect Park 6/1,1150,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-across-from/7108966700.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-across-from/7108966700.html_2020_05_08
brooklyn,2020-05-07 16:39:00,Williamsburg next to Greenpoint!!,INCREDIBLE NEW 6BED Duplex w/PRIVATE YARD W/D & More!!,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-incredible-new-6bed-duplex/7120319289.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-incredible-new-6bed-duplex/7120319289.html_2020_05_08
brooklyn,2020-05-07 16:25:00,Park Slope,Medium Bedroom Available in Brownstone Share Park Slope,1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-medium-bedroom-available-in/7118639725.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-medium-bedroom-available-in/7118639725.html_2020_05_08
brooklyn,2020-05-07 16:19:00,Williamsburg,{NOW} Williamsburg : Short Term Furnished Room : Block to L !,1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-now-williamsburg-short-term/7108817278.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-now-williamsburg-short-term/7108817278.html_2020_05_08
brooklyn,2020-05-07 16:18:00,Bushwick,"Beautiful Bungalow, Walk in and Feel Right at HOME! - W/D Furnished Li",1275,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-bungalow-walk-in-and/7120256411.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-bungalow-walk-in-and/7120256411.html_2020_05_08
brooklyn,2020-05-07 16:18:00,Bushwick,GREAT ROOMMATES WANTED FOR A GREAT UNIT IN PRIME BUSHWICK,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-great-roommates-wanted-for/7115527638.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-great-roommates-wanted-for/7115527638.html_2020_05_08
brooklyn,2020-05-07 16:11:00,Prospect Lefferts Gardens,Large Room in House w Yard one block from Prospect Park,1295,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-room-in-house-yard-one/7120326804.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-room-in-house-yard-one/7120326804.html_2020_05_08
brooklyn,2020-05-07 16:10:00,Greenpoint,1 Room Available in a Quiet Top Floor 2 Br Apartment in Greenpoint,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-room-available-in-quiet-top/7120326123.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-room-available-in-quiet-top/7120326123.html_2020_05_08
brooklyn,2020-05-07 16:04:00,bushwick/bedstuy,"Built to PERFECTION - Private Yard, Cool Neighborhood, PARKS! Bars! NO",1060,https://newyork.craigslist.org/brk/roo/d/brooklyn-built-to-perfection-private/7115455349.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-built-to-perfection-private/7115455349.html_2020_05_08
brooklyn,2020-05-07 15:43:00,Bushwick/East Williamsburg,Large Room in Brooklyn Apartment with 14' ceilings,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-room-in-brooklyn/7120308292.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-room-in-brooklyn/7120308292.html_2020_05_08
brooklyn,2020-05-07 15:42:00,Stuyvesant Heights,AWESOME NEW ROOMS IN NEED OF AWESOME ROOMMATES!!!!!!!!!,1125,https://newyork.craigslist.org/brk/roo/d/brooklyn-awesome-new-rooms-in-need-of/7120265841.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-awesome-new-rooms-in-need-of/7120265841.html_2020_05_08
brooklyn,2020-05-07 15:42:00,Brooklyn,Huge room available in two floor apartment in lovely brownstone,1350,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-available-in-two/7120307218.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-available-in-two/7120307218.html_2020_05_08
brooklyn,2020-05-07 15:38:00,Greenpoint,LARGE SUNLIT ROOM AVAILABLE,1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-sunlit-room-available/7120302791.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-sunlit-room-available/7120302791.html_2020_05_08
brooklyn,2020-05-07 15:38:00,Brooklyn,"Bright, Airy Room In Bed Stuy, W/D In-Unit",1175,https://newyork.craigslist.org/brk/roo/d/brooklyn-bright-airy-room-in-bed-stuy-d/7108667616.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-bright-airy-room-in-bed-stuy-d/7108667616.html_2020_05_08
brooklyn,2020-05-07 15:36:00,Greenpoint,1000 Large Private Room,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-large-private-room/7120303433.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-large-private-room/7120303433.html_2020_05_08
brooklyn,2020-05-07 15:35:00,Prospect Heights,Spacious Room In An Amazing Apartment!!!,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-room-in-an-amazing/7120303188.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-room-in-an-amazing/7120303188.html_2020_05_08
brooklyn,2020-05-07 15:09:00,Ditmas Park,BEAUTIFUL LARGE FURNISH ROOM FOR RENT  IN A BEAUTIFUL HOUSE,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-large-furnish-room/7120285418.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-large-furnish-room/7120285418.html_2020_05_08
brooklyn,2020-05-07 15:06:00,Greenpoint PRIME,Super chill roomis looking for roommates! All NEW LUXURY Apt! GreenPoi,1054,https://newyork.craigslist.org/brk/roo/d/brooklyn-super-chill-roomis-looking-for/7120275558.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-super-chill-roomis-looking-for/7120275558.html_2020_05_08
brooklyn,2020-05-07 14:58:00,Bushwick,Spacious and Bright Room in Beautiful House,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-and-bright-room-in/7120278153.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-spacious-and-bright-room-in/7120278153.html_2020_05_08
brooklyn,2020-05-07 14:50:00,Bushwick,LOOKING FOR THE LAST ROOMMATE ACT FASTTTTTTT,1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-looking-for-the-last-roommate/7120200871.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-looking-for-the-last-roommate/7120200871.html_2020_05_08
brooklyn,2020-05-07 14:46:00,Bed Stuy,Huge Room in house w/ private roof and yard,1535,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-in-house-private/7120262686.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-room-in-house-private/7120262686.html_2020_05_08
brooklyn,2020-05-07 14:45:00,Williamsburg,Fully-furnished Bedroom in Huge Sunny Loft BILLS INCL. June 1,1500,https://newyork.craigslist.org/brk/roo/d/brooklyn-fully-furnished-bedroom-in/7120243622.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-fully-furnished-bedroom-in/7120243622.html_2020_05_08
brooklyn,2020-05-07 14:37:00,East Williamsburg,"Fantastic Loft Sublet - Corner Unit - Quiet, Clean, Morgan L",1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-fantastic-loft-sublet-corner/7120257402.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-fantastic-loft-sublet-corner/7120257402.html_2020_05_08
brooklyn,2020-05-07 14:37:00,Brooklyn,$1000 for private bath and large bedroom near Prospect Park,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-for-private-bath-and/7120244354.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1000-for-private-bath-and/7120244354.html_2020_05_08
brooklyn,2020-05-07 14:35:00,Brooklyn,Great Spacious Room For Rent!!,1025,https://newyork.craigslist.org/brk/roo/d/brooklyn-great-spacious-room-for-rent/7120256148.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-great-spacious-room-for-rent/7120256148.html_2020_05_08
brooklyn,2020-05-07 14:32:00,Williamsburg-Greenpoint-Buchwick,Large bedroom Available NOW,1400,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-bedroom-available-now/7120172405.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-bedroom-available-now/7120172405.html_2020_05_08
brooklyn,2020-05-07 14:22:00,crown heights,"Beautiful ROOM in a NEW Elevator Building W/ Laundry, Balcony, Roof",1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-in-new-elevator/7120185689.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-room-in-new-elevator/7120185689.html_2020_05_08
brooklyn,2020-05-07 14:18:00,Clinton Hill,Bright Room in 5br 2ba Duplex for Lease Takeover--- Prime Clinton Hill,1050,https://newyork.craigslist.org/brk/roo/d/brooklyn-bright-room-in-5br-2ba-duplex/7120250651.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-bright-room-in-5br-2ba-duplex/7120250651.html_2020_05_08
brooklyn,2020-05-07 14:17:00,Brooklyn,Sunny Furnished Bedroom in Williamsburg (close to Lorimer L train),1150,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-furnished-bedroom-in/7117399016.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-furnished-bedroom-in/7117399016.html_2020_05_08
brooklyn,2020-05-07 14:16:00,Crown Heights,1 bedroom unfurnished   for rent in 2 bedroom apartment,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-unfurnished-for-rent/7120248964.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-unfurnished-for-rent/7120248964.html_2020_05_08
brooklyn,2020-05-07 14:16:00,Bushwick,"HUGE Basement Room W/ Windows & 3 Rooms -- Private Entrance, Priv Half",1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-basement-room-windows-3/7120239690.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-basement-room-windows-3/7120239690.html_2020_05_08
brooklyn,2020-05-07 14:15:00,Prime Ridgewood**100 Feet from Halsey L Stop**,$1275 / 110ft2 - ROOM/Private Bath with In-unit Laundry*Penthouse*Util,1250,https://newyork.craigslist.org/brk/roo/d/ridgewood-ft2-room-private-bath-with-in/7120245446.html,https://newyork.craigslist.org/brk/roo/d/ridgewood-ft2-room-private-bath-with-in/7120245446.html_2020_05_08
brooklyn,2020-05-07 14:13:00,Bushwick,"HUGE FURNISHED UTILITIES-INCLUDED ROOM PRIVATE BATH NOW J,M,L TRAINS",1600,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-furnished-utilities/7112805489.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-huge-furnished-utilities/7112805489.html_2020_05_08
brooklyn,2020-05-07 14:11:00,Park Slope,Large Sunny Room w/ Private 1/2 Bath in Park Slope! F/G/R 🚊,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-sunny-room-private-1-2/7115667877.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-sunny-room-private-1-2/7115667877.html_2020_05_08
brooklyn,2020-05-07 14:11:00,Park Slope,XL Sunny Room in 4bed/1.5bath 2 Blocks from Park! 🌳,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-xl-sunny-room-in-4bed-15bath-2/7113034189.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-xl-sunny-room-in-4bed-15bath-2/7113034189.html_2020_05_08
brooklyn,2020-05-07 14:03:00,Crown Heights,Immediate Move in- Large Bedroom FEMALES ONLY,1090,https://newyork.craigslist.org/brk/roo/d/brooklyn-immediate-move-in-large/7108325336.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-immediate-move-in-large/7108325336.html_2020_05_08
brooklyn,2020-05-07 14:03:00,bedstuy/bushwick,"Sensational Wide Room With Tons of Light, Huge Closet, PRIVATE Yard.",1125,https://newyork.craigslist.org/brk/roo/d/brooklyn-sensational-wide-room-with/7120160294.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sensational-wide-room-with/7120160294.html_2020_05_08
brooklyn,2020-05-07 14:00:00,Crown Heights,"Large, Quiet, Private Room in Crown Heights FEMALES ONLY",1090,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-quiet-private-room-in/7106458935.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-large-quiet-private-room-in/7106458935.html_2020_05_08
brooklyn,2020-05-07 13:59:00,"Bushwick, Brooklyn","Luxury Apartment, Large Bedroom - $1573 - No Fee",1573,https://newyork.craigslist.org/brk/roo/d/brooklyn-luxury-apartment-large-bedroom/7120237792.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-luxury-apartment-large-bedroom/7120237792.html_2020_05_08
brooklyn,2020-05-07 13:47:00,bushwick,Furnished Room in social Bushwick Townhome - close to JMZ,1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-room-in-social/7115220005.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-room-in-social/7115220005.html_2020_05_08
brooklyn,2020-05-07 13:38:00,"Franklin Ave, Crown Heights","Sunny Franklin Ave Rm 2 Blocks to 2345 Trains, Furnished w/ Amenities",1300,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-franklin-ave-rm-2-blocks/7120223395.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-franklin-ave-rm-2-blocks/7120223395.html_2020_05_08
brooklyn,2020-05-07 13:36:00,BUSHWICK,Queen Room For Rent-Free Internet-Gym-Laundry-Elevator-Roof -Game Room,1125,https://newyork.craigslist.org/brk/roo/d/brooklyn-queen-room-for-rent-free/7120155706.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-queen-room-for-rent-free/7120155706.html_2020_05_08
brooklyn,2020-05-07 13:26:00,New York,1 bedroom .5 Bath Available 6/1/20,1225,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-5-bath-available/7120215445.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-1-bedroom-5-bath-available/7120215445.html_2020_05_08
brooklyn,2020-05-07 13:25:00,Bushwick,Furnished bedroom in lovely apartment,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-bedroom-in-lovely/7120214324.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-furnished-bedroom-in-lovely/7120214324.html_2020_05_08
brooklyn,2020-05-07 13:14:00,BUSHWICK,LUXURY HUGE BD IN COOL BUILDING AT 951 MADISON STREET IN 4BD 1 BTH APT,1075,https://newyork.craigslist.org/brk/roo/d/brooklyn-luxury-huge-bd-in-cool/7120178097.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-luxury-huge-bd-in-cool/7120178097.html_2020_05_08
brooklyn,2020-05-07 13:13:00,bushwick,Badass Duplex Apartment in New Building - March 15th! - Laundry- 1st F,1025,https://newyork.craigslist.org/brk/roo/d/badass-duplex-apartment-in-new-building/7120160579.html,https://newyork.craigslist.org/brk/roo/d/badass-duplex-apartment-in-new-building/7120160579.html_2020_05_08
brooklyn,2020-05-07 13:13:00,East Williamsburg,SUNNY! QUIET! Room in 2 BR - just 1 roommate! close to everything!,1200,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-quiet-room-in-2-br-just/7110686507.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-sunny-quiet-room-in-2-br-just/7110686507.html_2020_05_08
brooklyn,2020-05-07 13:11:00,Bushwick,Room in Beautiful Loft. Rooftop. Backyard.,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-in-beautiful-loft-rooftop/7118889876.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-room-in-beautiful-loft-rooftop/7118889876.html_2020_05_08
brooklyn,2020-05-07 13:10:00,PARK SLOPE,HUGE LUXURY ROOM AT 561 4TH AVENUE IN PARK SLOPE,1200,https://newyork.craigslist.org/brk/roo/d/pelham-huge-luxury-room-at-561-4th/7120178376.html,https://newyork.craigslist.org/brk/roo/d/pelham-huge-luxury-room-at-561-4th/7120178376.html_2020_05_08
brooklyn,2020-05-07 12:59:00,Prospect Heights,"beautiful, sun-filled room - BEST location!",1870,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-sun-filled-room-best/7120196327.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-sun-filled-room-best/7120196327.html_2020_05_08
brooklyn,2020-05-07 12:54:00,Bushwick,Beautiful Loft. Rooftop. Backyard. Partially Furnished Room.,1100,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-loft-rooftop/7118886143.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-beautiful-loft-rooftop/7118886143.html_2020_05_08
brooklyn,2020-05-07 12:53:00,SUNSET PARK,SOPHISTICATED HUGE KING SIZE ROOM FOR RENT IN BRAND NEW APARTMENT,1050,https://newyork.craigslist.org/brk/roo/d/new-york-sophisticated-huge-king-size/7120171860.html,https://newyork.craigslist.org/brk/roo/d/new-york-sophisticated-huge-king-size/7120171860.html_2020_05_08
brooklyn,2020-05-07 12:53:00,Ridgewood,"Bright Airy Room in Delightful Unit- W/D, Tv, Cozy Living Room & Huge",1000,https://newyork.craigslist.org/brk/roo/d/brooklyn-bright-airy-room-in-delightful/7117060558.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-bright-airy-room-in-delightful/7117060558.html_2020_05_08
brooklyn,2020-05-07 12:52:00,Bed-Stuy,"Nice Room in Amazing Large, Sunny Apartment",1075,https://newyork.craigslist.org/brk/roo/d/brooklyn-nice-room-in-amazing-large/7120191608.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-nice-room-in-amazing-large/7120191608.html_2020_05_08
brooklyn,2020-05-07 12:51:00,Brooklyn,Healthcare Welcome Fully Furnished Room,2500,https://newyork.craigslist.org/brk/roo/d/brooklyn-healthcare-welcome-fully/7112971455.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-healthcare-welcome-fully/7112971455.html_2020_05_08
brooklyn,2020-05-07 12:51:00,GREENPOINT 7 min walk to Graham * 3 STOPS TO MANHATTAN*B24,ROOMMATE NEEDED  MOVE IN ANYTIME *PRIVATE BATHROOM*IN-UNIT LAUNDRY*,1175,https://newyork.craigslist.org/brk/roo/d/brooklyn-roommate-needed-move-in/7115423090.html,https://newyork.craigslist.org/brk/roo/d/brooklyn-roommate-needed-move-in/7115423090.html_2020_05_08
new_jersey,2020-05-08 08:20:00,New York Ave,Spacious New York Ave - 1 Beds 1 Bath,1100,https://newyork.craigslist.org/brx/roo/d/brooklyn-spacious-new-york-ave-1-beds-1/7120574441.html,https://newyork.craigslist.org/brx/roo/d/brooklyn-spacious-new-york-ave-1-beds-1/7120574441.html_2020_05_08
new_jersey,2020-05-08 07:59:00,Stamford ct,Room Avail Luxury AptHarbor Point-WD Cac Gym Pool GarageWalkRRshops,1255,https://newyork.craigslist.org/fct/roo/d/stamford-room-avail-luxury-aptharbor/7120590625.html,https://newyork.craigslist.org/fct/roo/d/stamford-room-avail-luxury-aptharbor/7120590625.html_2020_05_08
new_jersey,2020-05-08 07:42:00,Downtown Stamford,Room avail LuxuryBldg HeartofDowntown Pool Gym GarageShuttleWalkRRshop,1275,https://newyork.craigslist.org/fct/roo/d/stamford-room-avail-luxurybldg/7120586757.html,https://newyork.craigslist.org/fct/roo/d/stamford-room-avail-luxurybldg/7120586757.html_2020_05_08
new_jersey,2020-05-08 07:13:00,Rowayton/Stamford Harbor Share,Single Prof Mom seeks 2 Bedroom/House Share,1500,https://newyork.craigslist.org/fct/roo/d/stamford-single-prof-mom-seeks-2/7116242240.html,https://newyork.craigslist.org/fct/roo/d/stamford-single-prof-mom-seeks-2/7116242240.html_2020_05_08
new_jersey,2020-05-08 05:19:00,Long Island City,"NO FEE, Month-to-Month Premium Location Large Room",1050,https://newyork.craigslist.org/que/roo/d/astoria-no-fee-month-to-month-premium/7120567831.html,https://newyork.craigslist.org/que/roo/d/astoria-no-fee-month-to-month-premium/7120567831.html_2020_05_08
